Fiyat,İlan Tarihi,Net m²,Brüt m²,Oda Sayısı,Banyo Sayısı,Binadaki Kat Sayısı,Bulunduğu Kat,Bina Yaşı,Yapının Durumu,Isıtma Tipi,Kira Getirisi,Aidat,Kullanım Durumu,Krediye Uygun,Tapu Durumu,Görüntülü Ev Gezintisi,Mobilya Durumu,Tapu Durumu,Kimden,Parsel,Ada,Konut Şekli,Sehir
"<strong content=""4950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.950.000 TL</strong>",21 Kasım 2024,150,160m²,3+1,1,8,2,16-20 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""7500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.500.000 TL</strong>",21 Kasım 2024,150,160m²,3+1,2,2,2,16-20 arası,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Kiracılı,Evet,,,Eşyasız,,,,,,Antalya
"<strong content=""4350000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.350.000 TL</strong>",21 Kasım 2024,160,175m²,4+1,1,4,3,26-30 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""13250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.250.000 TL</strong>",21 Kasım 2024,170,190m²,3+1,2,10-20 arası,6,16-20 arası,İkinci El,Klima,,,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""2900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.900.000 TL</strong>",21 Kasım 2024,80,90m²,2+1,1,7,Giriş Katı,6-10 arası,İkinci El,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Bahçe Katı,Antalya
"<strong content=""3990000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.990.000 TL</strong>",21 Kasım 2024,150,160m²,3+1,1,10-20 arası,8,16-20 arası,,Klima,,,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""57000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">57.000.000 TL</strong>",21 Kasım 2024,900,950m²,,,6,,6-10 arası,,Klima,,,Kiracılı,Evet,,,,,,,,,Antalya
"<strong content=""4250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.250.000 TL</strong>",21 Kasım 2024,,,,,,,,,,,,,Hayır,Hisseli Tapu,,,Hisseli Tapu,,,,,Antalya
"<strong content=""6200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.200.000 TL</strong>",21 Kasım 2024,160,170m²,3+1,1,4,2,16-20 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""8750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.750.000 TL</strong>",21 Kasım 2024,190,210m²,3+1,2,3,En Üst Kat,16-20 arası,İkinci El,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""9500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.500.000 TL</strong>",21 Kasım 2024,810,850m²,,,,,,,,,,,Hayır,,,,,,,,,Antalya
"<strong content=""9500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.500.000 TL</strong>",21 Kasım 2024,128,932m²,,,2,,1,İkinci El,,,,,Evet,,,,,,,,,Antalya
"<strong content=""47000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">47.000.000 TL</strong>",21 Kasım 2024,1100,1200m²,,,4,,0,Sıfır,,,,,Evet,Müstakil Parsel,,,Müstakil Parsel,,,,,Antalya
"<strong content=""2390000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.390.000 TL</strong>",21 Kasım 2024,95,100m²,2+1,1,5,1,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,,,,,Antalya
"<strong content=""7990000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.990.000 TL</strong>",21 Kasım 2024,245,265m²,5+1,2,2,Kot 2,11-15 arası,İkinci El,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,Kat Mülkiyeti,,Eşyalı (Mobilyalı),Kat Mülkiyeti,Danışman,,,Çatı Dubleksi,Antalya
"<strong content=""6250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.250.000 TL</strong>",21 Kasım 2024,150,160m²,3+1,1,4,4,21-25 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Hayır,,,Eşyasız,,,,,,Antalya
"<strong content=""4750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.750.000 TL</strong>",21 Kasım 2024,140,150m²,3+1,1,4,1,0,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,,Kat Mülkiyeti,,,,,Antalya
"<strong content=""5500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.500.000 TL</strong>",21 Kasım 2024,135,145m²,3+1,1,5,Yüksek Giriş,0,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,,Kat Mülkiyeti,,,,,Antalya
"<strong content=""13000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.000.000 TL</strong>",21 Kasım 2024,220,250m²,4+1,3,2,1,0,Sıfır,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Antalya
"<strong content=""2950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.950.000 TL</strong>",21 Kasım 2024,90,95m²,2+1,1,4,Kot 3,6-10 arası,,Klima,,,Boş,Evet,,,,,Danışman,,,Ara Kat,Antalya
"<strong content=""5775000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.775.000 TL</strong>",20 Kasım 2024,70,78m²,2+1,1,5,1,0,Sıfır,Yok,,,Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,Bahçe Katı,Antalya
"<strong content=""8300000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.300.000 TL</strong>",20 Kasım 2024,90,110m²,2+1,2,2,Bahçe katı,0,Sıfır,Klima,,,Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,Bahçe Katı,Antalya
"<strong content=""5250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.250.000 TL</strong>",21 Kasım 2024,85,100m²,2+1,1,9,4,3,Second Hand,Combi Boiler (Natural Gas),0  TL  (aylık),0  TL  (aylık),,Yes,Condominium,,Unfurnished,Condominium,,,,,Antalya
"<strong content=""7250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.250.000 TL</strong>",21 Kasım 2024,180,,,,1,1,16-20 arası,,Klima,0  TL  (aylık),0  TL  (aylık),,Evet,Kat Mülkiyeti,,,Kat Mülkiyeti,,,,,Antalya
"<strong content=""2350000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.350.000 TL</strong>",21 Kasım 2024,55,60m²,1+1,1,3,,0,,Kombi (Elektrikli),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""2750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.750.000 TL</strong>",21 Kasım 2024,140,150m²,3+1,1,5,3,16-20 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""4560000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.560.000 TL</strong>",20 Kasım 2024,70,75m²,2+1,1,2,Bahçe katı,16-20 arası,İkinci El,Klima,,700  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,,Kat Mülkiyeti,,,,Bahçe Katı,Antalya
"<strong content=""6200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.200.000 TL</strong>",21 Kasım 2024,180,200m²,4+1,2,5,4,11-15 arası,İkinci El,Kombi (Doğalgaz),,,,Evet,,,,,,,,Çatı Dubleksi,Antalya
"<strong content=""5500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.500.000 TL</strong>",21 Kasım 2024,150,160m²,3+1,1,10,9,,,Klima,,,Boş,Evet,,,,,,,,,Antalya
"<strong content=""4750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.750.000 TL</strong>",21 Kasım 2024,95,110m²,2+1,1,4,2,4,,Klima,0  TL  (aylık),0  TL  (aylık),,Evet,,,Eşyalı (Mobilyalı),,,,,,Antalya
"<strong content=""19380000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">19.380.000 TL</strong>",20 Kasım 2024,280,550m²,5+1,4,3,,,Sıfır,Klima,,,Boş,Evet,,,,,,,,Giriş Kat,Antalya
"<strong content=""10220000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.220.000 TL</strong>",20 Kasım 2024,90,125m²,2+1,1,2,,11-15 arası,İkinci El,Klima,,1.000  TL  (aylık),Boş,Evet,,,,,,,,Dubleks,Antalya
"<strong content=""11200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">11.200.000 TL</strong>",20 Kasım 2024,195,260m²,4+1,2,2,2,,Sıfır,Klima,15.000  TL  (aylık),,Boş,Evet,,,,,,,,Dubleks,Antalya
"<strong content=""3800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.800.000 TL</strong>",21 Kasım 2024,200,,,,1,Giriş Katı,0,,Yok,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,,,,,Antalya
"<strong content=""3300000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.300.000 TL</strong>",21 Kasım 2024,125,135m²,2+1,1,6,3,0,Sıfır,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""3900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.900.000 TL</strong>",21 Kasım 2024,170,180m²,3+1,2,6,2,0,Sıfır,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""5600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.600.000 TL</strong>",21 Kasım 2024,110,120m²,2+1,1,2,Bahçe katı,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyalı (Mobilyalı),,,,,,Antalya
"<strong content=""3900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.900.000 TL</strong>",21 Kasım 2024,90,100m²,2+1,1,5,1,0,Yapım Aşamasında,Yok,0  TL  (aylık),0  TL  (aylık),Boş,Hayır,,,Eşyalı (Mobilyalı),,,,,,Antalya
"<strong content=""5000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.000.000 TL</strong>",21 Kasım 2024,150,160m²,3+1,1,10,2,16-20 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Kiracılı,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""5500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.500.000 TL</strong>",21 Kasım 2024,220,250m²,4+1,3,4,4,0,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""7950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.950.000 TL</strong>",21 Kasım 2024,80,85m²,2+1,1,5,,0,Sıfır,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyalı (Mobilyalı),Kat Mülkiyeti,,,,,Antalya
"<strong content=""12300000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">12.300.000 TL</strong>",19 Kasım 2024,160,175m²,3+1,1,10,6,16-20 arası,İkinci El,Kombi (Doğalgaz),,,Boş,Hayır,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,,,Ara Kat,Antalya
"<strong content=""2240000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.240.000 TL</strong>",19 Kasım 2024,95,110m²,2+1,1,10,2,21-25 arası,İkinci El,Klima,13.000  TL  (aylık),250  TL  (aylık),Kiracılı,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,1,4334,Tek Kat,Antalya
"<strong content=""24000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">24.000.000 TL</strong>",19 Kasım 2024,300,320m²,5+1,3,2,,0,Sıfır,Kombi (Elektrikli),50.000  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""5050000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.050.000 TL</strong>",19 Kasım 2024,120,135m²,3+1,1,3,3,0,Sıfır,Klima,15.000  TL  (aylık),,Boş,Hayır,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,,,En Üst Kat,Antalya
"<strong content=""3490000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.490.000 TL</strong>",19 Kasım 2024,85,105m²,2+1,1,7,2,3,İkinci El,Klima,0  TL  (aylık),0  TL  (aylık),,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,,,,,Antalya
"<strong content=""27000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">27.000.000 TL</strong>",19 Kasım 2024,210,290m²,4+1,5,3,,0,New Building,Floor Heating,0  TL  (aylık),0  TL  (aylık),Vacant,Yes,Condominium,,Unfurnished,Condominium,,,,,Antalya
"<strong content=""1500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.500.000 TL</strong>",20 Kasım 2024,,,,,,,,,,,,,Hayır,,,,,,,110,,Antalya
"<strong content=""25000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">25.000.000 TL</strong>",21 Kasım 2024,400,450m²,10 ve üzeri,4,3,,1,İkinci El,Klima,,,Mülk Sahibi,Evet,,,,,,,,,Antalya
"<strong content=""33000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">33.000.000 TL</strong>",19 Kasım 2024,550,750m²,7+1,2,2,Müstakil,0,Sıfır,Yerden Isıtma,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Sadece Beyaz Eşya,,,,,,Antalya
"<strong content=""9000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.000.000 TL</strong>",19 Kasım 2024,180,200m²,3+2,2,6,Çatı Katı,11-15 arası,İkinci El,Klima,25.000  TL  (aylık),2.000  TL  (aylık),Boş,Hayır,,,Sadece Beyaz Eşya,,,,,Çatı Dubleksi,Antalya
"<strong content=""4875000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.875.000 TL</strong>",19 Kasım 2024,105,115m²,2+1,2,10,9,11-15 arası,İkinci El,Klima,18.000  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Tek Kat,Antalya
"<strong content=""3000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.000.000 TL</strong>",19 Kasım 2024,54,59m²,1+1,1,9,7,2,Sıfır,Klima,15.000  TL  (aylık),750  TL  (aylık),Boş,Hayır,,,Eşyasız,,,,,Tek Kat,Antalya
"<strong content=""2480000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.480.000 TL</strong>",19 Kasım 2024,50,55m²,1+1,1,5,2,16-20 arası,İkinci El,Klima,14.800  TL  (aylık),850  TL  (aylık),Boş,Hayır,,,Sadece Beyaz Eşya,,,11,656,Tek Kat,Antalya
"<strong content=""7500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.500.000 TL</strong>",21 Kasım 2024,,,,,,,,,,,,,Evet,Hisseli Tapu,,,Hisseli Tapu,,,,,Antalya
"<strong content=""6710000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.710.000 TL</strong>",19 Kasım 2024,165,180m²,4+1,1,4,4,6-10 arası,İkinci El,Klima,,,Mülk Sahibi,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Çatı Dubleksi,Antalya
"<strong content=""24000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">24.000.000 TL</strong>",21 Kasım 2024,120,,,,1,Zemin Kat,0,,Yok,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,,Kat Mülkiyeti,,,,,Antalya
"<strong content=""24000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">24.000.000 TL</strong>",21 Kasım 2024,120,,,,1,1,1,,Klima,0  TL  (aylık),0  TL  (aylık),,Evet,,,,,,,,,Antalya
"<strong content=""10350000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.350.000 TL</strong>",20 Kasım 2024,148,225m²,3+1,3,2,2,1,Sıfır,Klima,,,,Evet,,,Eşyalı (Mobilyalı),,Danışman,,,Çatı Dubleksi,Antalya
"<strong content=""4200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.200.000 TL</strong>",19 Kasım 2024,55,75m²,1+1,1,10-20 arası,3,0,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Hayır,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""8250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.250.000 TL</strong>",19 Kasım 2024,210,225m²,4+1,3,3,3,21-25 arası,İkinci El,Klima,20.000  TL  (aylık),,Mülk Sahibi,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,,,Çatı Dubleksi,Antalya
"<strong content=""5500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.500.000 TL</strong>",19 Kasım 2024,110,120m²,3+1,2,7,1,11-15 arası,İkinci El,Klima,15.000  TL  (aylık),,Mülk Sahibi,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,,,Ara Kat,Antalya
"<strong content=""4200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.200.000 TL</strong>",19 Kasım 2024,140,160m²,3+1,1,10-20 arası,1,16-20 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),,Evet,,,Eşyalı (Mobilyalı),,,,,,Antalya
"<strong content=""4650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.650.000 TL</strong>",19 Kasım 2024,75,85m²,1+1,1,5,1,6-10 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""5000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.000.000 TL</strong>",19 Kasım 2024,145,150m²,3+1,2,4,2,5,İkinci El,Kombi (Doğalgaz),60.000  TL  (aylık),400  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,Tek Kat,Antalya
"<strong content=""15000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">15.000.000 TL</strong>",19 Kasım 2024,120,136m²,3+1,4,1,Müstakil,5,İkinci El,Soba (Kömür),,,Mülk Sahibi,Evet,Hisseli Tapu,,Eşyasız,Hisseli Tapu,Danışman,,,Bahçe Katı,Antalya
"<strong content=""1650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.650.000 TL</strong>",19 Kasım 2024,45,60m²,1+1,1,2,Yüksek Giriş,0,Sıfır,Klima,10.000  TL  (aylık),,Boş,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,,,Giriş Kat,Antalya
"<strong content=""10450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.450.000 TL</strong>",20 Kasım 2024,112,120m²,2+1,2,4,3,6-10 arası,İkinci El,Klima,,,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""16300000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">16.300.000 TL</strong>",20 Kasım 2024,280,350m²,6+1,4,2,,,Sıfır,Klima,,,Boş,Evet,,,,,,,,Giriş Kat,Antalya
"<strong content=""5800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.800.000 TL</strong>",20 Kasım 2024,65,80m²,2+1,2,4,2,,Sıfır,Klima,25.000  TL  (aylık),,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""10193000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.193.000 TL</strong>",19 Kasım 2024,160,165m²,2+1,2,4,4,6-10 arası,İkinci El,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Tek Kat,Antalya
"<strong content=""3150000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.150.000 TL</strong>",19 Kasım 2024,104,118m²,2+1,1,10-20 arası,3,16-20 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,,,,,,,Antalya
"<strong content=""6200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.200.000 TL</strong>",19 Kasım 2024,65,80m²,1+1,1,4,3,2,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,,,,,,,Antalya
"<strong content=""2500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.500.000 TL</strong>",19 Kasım 2024,90,100m²,2+1,1,2,2,16-20 arası,İkinci El,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,,,,,Antalya
"<strong content=""3300000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.300.000 TL</strong>",19 Kasım 2024,95,104m²,2+1,1,4,2,0,Sıfır,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,,,,,Antalya
"<strong content=""13750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.750.000 TL</strong>",19 Kasım 2024,150,431m²,3+1,2,3,1,11-15 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,,,,,Antalya
"<strong content=""2250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.250.000 TL</strong>",19 Kasım 2024,104,120m²,2+1,1,6,Yüksek Giriş,6-10 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Kiracılı,Evet,,,,,,,,,Antalya
"<strong content=""10750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.750.000 TL</strong>",19 Kasım 2024,240,280m²,3+1,4,2,2,0,Sıfır,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,,,,,Antalya
"<strong content=""3163250"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.163.250 TL</strong>",19 Kasım 2024,53,70m²,1+1,1,5,3,0,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Hayır,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""10500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.500.000 TL</strong>",19 Kasım 2024,150,160m²,3+1,2,7,3,11-15 arası,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,,,,Tek Kat,Antalya
"<strong content=""20575000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">20.575.000 TL</strong>",19 Kasım 2024,300,350m²,6+2,3,3,Bahçe katı,0,,Klima,0  TL  (aylık),1  TL  (aylık),,Evet,Kat Mülkiyeti,,Eşyalı (Mobilyalı),Kat Mülkiyeti,,,,,Antalya
"<strong content=""4950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.950.000 TL</strong>",19 Kasım 2024,76,95m²,2+1,1,2,Müstakil,0,,Klima,15.000  TL  (aylık),,Boş,Evet,,,Eşyalı (Mobilyalı),,,,,,Antalya
"<strong content=""4100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.100.000 TL</strong>",19 Kasım 2024,54,73m²,2+1,1,3,2,0,,Klima,,,Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,Ara Kat,Antalya
"<strong content=""4950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.950.000 TL</strong>",19 Kasım 2024,76,96m²,2+1,1,2,1,0,Sıfır,Klima,,,Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,Dubleks,Antalya
"<strong content=""2850000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.850.000 TL</strong>",19 Kasım 2024,53,58m²,1+1,1,3,Zemin Kat,0,,Klima,,,Boş,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,,,,,Antalya
"<strong content=""16250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">16.250.000 TL</strong>",19 Kasım 2024,160,330m²,3+1,3,2,,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Sadece Beyaz Eşya,,,,,,Antalya
"<strong content=""35000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">35.000.000 TL</strong>",21 Kasım 2024,,,,,,,,,,,,,Hayır,Hisseli Tapu,,,Hisseli Tapu,,,,,Antalya
"<strong content=""4750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.750.000 TL</strong>",21 Kasım 2024,110,120m²,2+1,1,5,2,0,Sıfır,Klima,,,Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,Ara Kat,Antalya
"<strong content=""80000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">80.000.000 TL</strong>",21 Kasım 2024,,,,,,,,,,,,,Hayır,Müstakil Parsel,,,Müstakil Parsel,,,,,Antalya
"<strong content=""14750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">14.750.000 TL</strong>",19 Kasım 2024,450,460m²,10 ve üzeri,5,3,Bahçe katı,5,,Klima,,,Mülk Sahibi,Evet,,,,,,11,9061,,Antalya
"<strong content=""4400000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.400.000 TL</strong>",21 Kasım 2024,,,,,,,,,,,,,Hayır,Müstakil Parsel,,,Müstakil Parsel,,,,,Antalya
"<strong content=""4100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.100.000 TL</strong>",21 Kasım 2024,,,,,,,,,,,,,Hayır,Bilinmiyor,,,Bilinmiyor,,,,,Antalya
"<strong content=""2700000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.700.000 TL</strong>",19 Kasım 2024,95,110m²,2+1,1,3,2,0,Sıfır,Klima,15.000  TL  (aylık),,Boş,Evet,İskanı Alınmış,,Eşyasız,İskanı Alınmış,Danışman,,,Ara Kat,Antalya
"<strong content=""4100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.100.000 TL</strong>",19 Kasım 2024,160,175m²,3+1,1,7,2,11-15 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,,,,,,,Antalya
