Fiyat,İlan Tarihi,Net m²,Brüt m²,Oda Sayısı,Banyo Sayısı,Binadaki Kat Sayısı,Bulunduğu Kat,Bina Yaşı,Yapının Durumu,Isıtma Tipi,Kira Getirisi,Aidat,Kullanım Durumu,Krediye Uygun,Tapu Durumu,Görüntülü Ev Gezintisi,Mobilya Durumu,Tapu Durumu,Kimden,Parsel,Ada,Konut Şekli,Sehir
"<strong content=""3700000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.700.000 TL</strong>",25 Kasım 2024,,,,,,,,,,,,,Hayır,,,,,Danışman,,,,Izmir
"<strong content=""1111"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.111 TL</strong>",25 Kasım 2024,,,,,,,,,,,,,Hayır,Kat Mülkiyeti,,,Kat Mülkiyeti,Danışman,,,,Izmir
"<strong content=""4000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.000.000 TL</strong>",23 Kasım 2024,120,122m²,3+1,1,7,6,26-30 arası,İkinci El,Kombi (Doğalgaz),25.000  TL  (aylık),500  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,,Kat Mülkiyeti,Danışman,,,,Izmir
"<strong content=""19500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">19.500.000 TL</strong>",24 Kasım 2024,80,100m²,3+1,2,5,3,31-35 arası,İkinci El,Merkezi Sistem,0  TL  (aylık),0  TL  (aylık),Kiracılı,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,,,Ara Kat,Izmir
"<strong content=""5200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.200.000 TL</strong>",24 Kasım 2024,100,120m²,3+1,1,7,Yüksek Giriş,26-30 arası,İkinci El,,0  TL  (aylık),300  TL  (aylık),Mülk Sahibi,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,,,Giriş Kat,Izmir
"<strong content=""9750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.750.000 TL</strong>",23 Kasım 2024,110,125m²,3+1,2,5,1,5,,Kombi (Doğalgaz),,,Mülk Sahibi,Hayır,,,,,,,,,Izmir
"<strong content=""3650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.650.000 TL</strong>",23 Kasım 2024,70,85m²,2+1,1,9,2,1,,Central System (Heat Share Meter),,500  TL  (aylık),Vacant,Yes,,,,,,,,,Izmir
"<strong content=""3570000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.570.000 TL</strong>",22 Kasım 2024,90,100m²,3+1,1,5,5,40 ve üzeri,İkinci El,Kombi (Doğalgaz),,150  TL  (aylık),Kiracılı,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,En Üst Kat,Izmir
"<strong content=""3200520"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.200.520 TL</strong>",22 Kasım 2024,105,115m²,3+1,1,9,2,40 ve üzeri,İkinci El,Klima,,,Kiracılı,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,,,Ara Kat,Izmir
"<strong content=""6300000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.300.000 TL</strong>",22 Kasım 2024,100,108m²,,,3,,36-40 arası,İkinci El,Klima,,,Mülk Sahibi,Hayır,Arsa Tapulu,,,Arsa Tapulu,Danışman,,,,Izmir
"<strong content=""10500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.500.000 TL</strong>",22 Kasım 2024,145,160m²,4+1,2,5,Yüksek Giriş,26-30 arası,,Kombi (Doğalgaz),,500  TL  (aylık),,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Bahçe Katı,Izmir
"<strong content=""6000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.000.000 TL</strong>",22 Kasım 2024,100,110m²,3+1,1,6,2,26-30 arası,İkinci El,Kombi (Doğalgaz),,,Kiracılı,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,,,Ara Kat,Izmir
"<strong content=""7200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.200.000 TL</strong>",22 Kasım 2024,220,240m²,3+1,2,5,Giriş Katı,21-25 arası,İkinci El,Kombi (Doğalgaz),,150  TL  (aylık),Mülk Sahibi,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Bahçe Dubleksi,Izmir
"<strong content=""1700000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.700.000 TL</strong>",23 Kasım 2024,,,,,,,,,,,,,Hayır,Müstakil Parsel,,,Müstakil Parsel,Danışman,,,,Izmir
"<strong content=""6950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.950.000 TL</strong>",24 Kasım 2024,152,165m²,3+1,2,10-20 arası,13,36-40 arası,İkinci El,Merkezi Sistem,0  TL  (aylık),0  TL  (aylık),Kiracılı,Hayır,,,,,,,,,Izmir
"<strong content=""1100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.100.000 TL</strong>",23 Kasım 2024,,,,,,,,,,,,,Hayır,Müstakil Parsel,,,Müstakil Parsel,,,128,,Izmir
"<strong content=""2800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.800.000 TL</strong>",24 Kasım 2024,110,120m²,3+1,2,5,5,31-35 arası,,,0  TL  (aylık),0  TL  (aylık),Kiracılı,Evet,,,Eşyasız,,,,,En Üst Kat,Izmir
"<strong content=""5300000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.300.000 TL</strong>",24 Kasım 2024,,,,,,,,,,,,,Evet,Müstakil Parsel,,,Müstakil Parsel,,1000,515165,,Izmir
"<strong content=""5500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.500.000 TL</strong>",22 Kasım 2024,115,140m²,3+1,2,2,,,,Kombi (Doğalgaz),,,,Hayır,,,,,,,,,Izmir
"<strong content=""2800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.800.000 TL</strong>",24 Kasım 2024,,,,,,,,,,,,,Evet,Müstakil Parsel,,,Müstakil Parsel,Danışman,1,5754,,Izmir
"<strong content=""5650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.650.000 TL</strong>",22 Kasım 2024,80,150m²,3+1,2,2,Bahçe katı,26-30 arası,İkinci El,Yok,,,Mülk Sahibi,Evet,,,,,,,,İkiz Ev,Izmir
"<strong content=""1000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.000.000 TL</strong>",24 Kasım 2024,,,,,,,,,,,,,Evet,,,,,Danışman,130,5,,Izmir
"<strong content=""3500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.500.000 TL</strong>",22 Kasım 2024,75,125m²,2+1,1,2,,,,Kombi (Doğalgaz),,,,Hayır,,,,,,,,,Izmir
"<strong content=""3400000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.400.000 TL</strong>",22 Kasım 2024,,,,,,,,,,,,,Hayır,Müstakil Parsel,,,Müstakil Parsel,Danışman,,,,Izmir
"<strong content=""3250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.250.000 TL</strong>",21 Kasım 2024,90,100m²,2+1,1,3,3,6-10 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,,,En Üst Kat,Izmir
"<strong content=""2700000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.700.000 TL</strong>",22 Kasım 2024,100,150m²,2+1,1,3,1,26-30 arası,İkinci El,Yok,0  TL  (aylık),0  TL  (aylık),Kiracılı,Hayır,Arsa Tapulu,,,Arsa Tapulu,,,,,Izmir
"<strong content=""3500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.500.000 TL</strong>",22 Kasım 2024,,,,,,,,,,,,,Hayır,Müstakil Parsel,,,Müstakil Parsel,Danışman,,,,Izmir
"<strong content=""10500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.500.000 TL</strong>",22 Kasım 2024,198,,,,3,,,,,,,,Hayır,,,,,,,,,Izmir
"<strong content=""90500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">90.500.000 TL</strong>",22 Kasım 2024,,,,,,,,,,,,,Hayır,,,,,,33,207,,Izmir
"<strong content=""1490000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.490.000 TL</strong>",22 Kasım 2024,,,,,,,,,,,,,Hayır,Hisseli Tapu,,,Hisseli Tapu,Danışman,5,256,,Izmir
"<strong content=""3950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.950.000 TL</strong>",21 Kasım 2024,37,52m²,1+1,1,7,4,6-10 arası,İkinci El,Merkezi Sistem (Isı Payı Ölçer),0  TL  (aylık),0  TL  (aylık),Kiracılı,Hayır,,,,,,,,,Izmir
"<strong content=""2450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.450.000 TL</strong>",21 Kasım 2024,55,73m²,2+1,1,4,Yüksek Giriş,0,İkinci El,Kombi (Doğalgaz),,,Boş,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,,,Giriş Kat,Izmir
"<strong content=""8950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.950.000 TL</strong>",21 Kasım 2024,110,150m²,3+1,1,2,Müstakil,21-25 arası,,Kombi (Doğalgaz),,,Mülk Sahibi,Evet,,,,,Danışman,,,,Izmir
"<strong content=""3350000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.350.000 TL</strong>",21 Kasım 2024,85,100m²,2+1,1,3,3,6-10 arası,İkinci El,Kombi (Doğalgaz),20.000  TL  (aylık),230  TL  (aylık),Mülk Sahibi,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,,,En Üst Kat,Izmir
"<strong content=""20500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">20.500.000 TL</strong>",21 Kasım 2024,320,1362m²,4+1,3,1,,2,Sıfır,Yerden Isıtma,,,Mülk Sahibi,Evet,,,,,,2,342,,Izmir
"<strong content=""20500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">20.500.000 TL</strong>",21 Kasım 2024,320,1362m²,4+1,3,1,,2,Sıfır,Yerden Isıtma,,,Mülk Sahibi,Evet,,,,,,2,342,,Izmir
"<strong content=""4950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.950.000 TL</strong>",21 Kasım 2024,117,137m²,3+1,2,,,,,,,,,Hayır,,,,,,,,,Izmir
"<strong content=""6900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.900.000 TL</strong>",21 Kasım 2024,146,160m²,3+1,2,9,3,21-25 arası,İkinci El,Merkezi Sistem,,1.250  TL  (aylık),Mülk Sahibi,Evet,,,,,,,,,Izmir
"<strong content=""5500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.500.000 TL</strong>",21 Kasım 2024,75,87m²,2+1,1,2,Müstakil,0,Sıfır,Yerden Isıtma,,,,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,,,Bahçe Dubleksi,Izmir
"<strong content=""3500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.500.000 TL</strong>",20 Kasım 2024,125,140m²,3+1,1,4,Yüksek Giriş,31-35 arası,,,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,Danışman,,,,Izmir
"<strong content=""1600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.600.000 TL</strong>",21 Kasım 2024,,,,,,,,,,,,,Hayır,Hisseli Tapu,,,Hisseli Tapu,Danışman,1471,,,Izmir
"<strong content=""6500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.500.000 TL</strong>",20 Kasım 2024,110,120m²,3+1,1,5,1,36-40 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Kiracılı,Evet,,,Eşyasız,,Danışman,,,,Izmir
"<strong content=""2200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.200.000 TL</strong>",20 Kasım 2024,26,,,,5,Zemin Kat,36-40 arası,,Yok,15.000  TL  (aylık),,Kiracılı,Evet,,,,,Danışman,6066,O,,Izmir
"<strong content=""15900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">15.900.000 TL</strong>",20 Kasım 2024,180,220m²,3+1,2,2,,6-10 arası,İkinci El,Klima,50.000  TL  (aylık),,Boş,Evet,,,,,,,,Tripleks,Izmir
"<strong content=""4750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.750.000 TL</strong>",20 Kasım 2024,160,180m²,3+1,1,4,Ara Kat,16-20 arası,İkinci El,Kombi (Doğalgaz),,,Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Tek Kat,Izmir
"<strong content=""3100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.100.000 TL</strong>",20 Kasım 2024,105,110m²,2+1,1,5,Ara Kat,26-30 arası,İkinci El,Kombi (Doğalgaz),,,,Evet,,,,,,,,Tek Kat,Izmir
"<strong content=""7750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.750.000 TL</strong>",20 Kasım 2024,150,170m²,3+1,2,8,Giriş Katı,26-30 arası,İkinci El,Kombi (Doğalgaz),30.000  TL  (aylık),,Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Tek Kat,Izmir
"<strong content=""20000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">20.000.000 TL</strong>",20 Kasım 2024,220,260m²,4+2,2,2,,26-30 arası,İkinci El,Klima,50.000  TL  (aylık),,Boş,Evet,,,,,,,,Tripleks,Izmir
"<strong content=""3900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.900.000 TL</strong>",20 Kasım 2024,115,120m²,3+1,1,5,5,31-35 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Izmir
"<strong content=""5250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.250.000 TL</strong>",20 Kasım 2024,,,,,,,,,,,,,Evet,Müstakil Parsel,,,Müstakil Parsel,,1036,515168,,Izmir
"<strong content=""4000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.000.000 TL</strong>",20 Kasım 2024,120,130m²,3+1,2,5,3,26-30 arası,İkinci El,Kombi (Doğalgaz),25.000  TL  (aylık),,Boş,Hayır,,,Eşyasız,,Danışman,,,Tek Kat,Izmir
"<strong content=""3650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.650.000 TL</strong>",20 Kasım 2024,120,130m²,3+1,1,10,9,,Sıfır,Kombi (Doğalgaz),,,Boş,Evet,,,,,,6,5304,,Izmir
"<strong content=""3450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.450.000 TL</strong>",20 Kasım 2024,110,120m²,3+1,1,5,3,31-35 arası,İkinci El,Kombi (Doğalgaz),25.000  TL  (aylık),,Boş,Evet,,,,,,,,Tek Kat,Izmir
"<strong content=""3600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.600.000 TL</strong>",20 Kasım 2024,115,125m²,3+1,1,4,,26-30 arası,İkinci El,Kombi (Doğalgaz),20.000  TL  (aylık),,Mülk Sahibi,Evet,,,,,,,,Tek Kat,Izmir
"<strong content=""5250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.250.000 TL</strong>",20 Kasım 2024,190,200m²,4+2,2,4,3,31-35 arası,İkinci El,Klima,25.000  TL  (aylık),,Mülk Sahibi,Evet,,,,,,,,Tek Kat,Izmir
"<strong content=""2500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.500.000 TL</strong>",20 Kasım 2024,95,100m²,2+1,1,4,3,26-30 arası,İkinci El,Klima,15.000  TL  (aylık),,Kiracılı,Evet,,,,,,,,Tek Kat,Izmir
"<strong content=""35000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">35.000.000 TL</strong>",20 Kasım 2024,300,500m²,4+1,5,3,,,Sıfır,Kombi (Doğalgaz),100.000  TL  (aylık),,Boş,Evet,,,,,,,,Tripleks,Izmir
"<strong content=""2990000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.990.000 TL</strong>",20 Kasım 2024,90,100m²,2+1,1,4,2,26-30 arası,İkinci El,Kombi (Doğalgaz),7.000  TL  (aylık),,Boş,Evet,,,,,,,,Tek Kat,Izmir
"<strong content=""4200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.200.000 TL</strong>",20 Kasım 2024,100,110m²,2+1,1,4,1,31-35 arası,İkinci El,Klima,20.000  TL  (aylık),,Boş,Evet,,,,,,,,Tek Kat,Izmir
"<strong content=""5000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.000.000 TL</strong>",20 Kasım 2024,120,125m²,3+1,2,5,3,26-30 arası,İkinci El,Soba (Doğalgaz),18.000  TL  (aylık),,Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Ara Kat,Izmir
"<strong content=""5000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.000.000 TL</strong>",20 Kasım 2024,150,160m²,3+1,1,5,3,31-35 arası,İkinci El,Kombi (Doğalgaz),25.000  TL  (aylık),,Mülk Sahibi,Evet,,,,,,,,Tek Kat,Izmir
"<strong content=""3180000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.180.000 TL</strong>",20 Kasım 2024,115,120m²,3+1,1,5,Yüksek Giriş,31-35 arası,İkinci El,Kombi (Doğalgaz),20.000  TL  (aylık),,Boş,Evet,,,,,,,,Tek Kat,Izmir
"<strong content=""6500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.500.000 TL</strong>",19 Kasım 2024,90,1700m²,2+1,1,,,2,İkinci El,Soba (Kömür),,,Mülk Sahibi,Evet,Arsa Tapulu,,,Arsa Tapulu,Danışman,,,Bahçe Katı,Izmir
"<strong content=""9950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.950.000 TL</strong>",19 Kasım 2024,160,180m²,4+1,1,3,,31-35 arası,,,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,,Izmir
"<strong content=""22500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">22.500.000 TL</strong>",19 Kasım 2024,340,400m²,,,2,,16-20 arası,İkinci El,,,,,Evet,,,,,Danışman,109,400,,Izmir
"<strong content=""10776000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.776.000 TL</strong>",19 Kasım 2024,132,146m²,3+1,2,5,Zemin Kat,1,Sıfır,Yerden Isıtma,0  TL  (aylık),2.000  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Bahçe Katı,Izmir
"<strong content=""3350000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.350.000 TL</strong>",19 Kasım 2024,130,,,,,,6-10 arası,,Yok,0  TL  (aylık),0  TL  (aylık),,Evet,,,,,Danışman,,,,Izmir
"<strong content=""7027000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.027.000 TL</strong>",19 Kasım 2024,102,117m²,2+1,2,5,3,1,Sıfır,Yerden Isıtma,0  TL  (aylık),2.000  TL  (aylık),Boş,Evet,,,Eşyasız,,Danışman,,,Ara Kat,Izmir
"<strong content=""8007000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.007.000 TL</strong>",19 Kasım 2024,100,113m²,2+1,2,5,Zemin Kat,1,Sıfır,Yerden Isıtma,0  TL  (aylık),2.000  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,,Izmir
"<strong content=""7198000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.198.000 TL</strong>",19 Kasım 2024,114,129m²,3+1,2,5,1,1,Sıfır,Yerden Isıtma,28.000  TL  (aylık),2.000  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Tek Kat,Izmir
"<strong content=""21000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">21.000.000 TL</strong>",19 Kasım 2024,110,140m²,3+1,2,7,3,1,Sıfır,,0  TL  (aylık),0  TL  (aylık),Boş,Hayır,Arsa Tapulu,,,Arsa Tapulu,,,,Ara Kat,Izmir
"<strong content=""6500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.500.000 TL</strong>",19 Kasım 2024,95,140m²,3+1,1,2,Müstakil,16-20 arası,,Soba (Kömür),0  TL  (aylık),700  TL  (aylık),Mülk Sahibi,Evet,,,Sadece Beyaz Eşya,,,,,Bahçe Dubleksi,Izmir
"<strong content=""12000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">12.000.000 TL</strong>",19 Kasım 2024,80,90m²,2+1,2,2,2,21-25 arası,İkinci El,Kalorifer (Doğalgaz),,,Mülk Sahibi,Hayır,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,En Üst Kat,Izmir
"<strong content=""18950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">18.950.000 TL</strong>",19 Kasım 2024,250,270m²,5+1,3,2,Detached,Between 21-25,,Fancoil,0  TL  (aylık),0  TL  (aylık),Occupied By Property Owner,Yes,,,Unfurnished,,,,,,Izmir
"<strong content=""3600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.600.000 TL</strong>",19 Kasım 2024,110,135m²,3+1,1,4,3,21-25 arası,İkinci El,Kombi (Doğalgaz),22.000  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,10625,,Ara Kat,Izmir
"<strong content=""9000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.000.000 TL</strong>",19 Kasım 2024,170,180m²,5+1,3,3,,4,,Merkezi Sistem (Isı Payı Ölçer),,,Boş,Evet,Müstakil Parsel,,,Müstakil Parsel,Danışman,,,,Izmir
"<strong content=""7900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.900.000 TL</strong>",19 Kasım 2024,130,150m²,3+1,2,2,,21-25 arası,,,,,,Hayır,Müstakil Parsel,,,Müstakil Parsel,Danışman,,,,Izmir
"<strong content=""7200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.200.000 TL</strong>",19 Kasım 2024,130,150m²,3+1,2,2,Bahçe katı,21-25 arası,İkinci El,Soba (Kömür),,,Mülk Sahibi,Evet,,,Eşyalı (Mobilyalı),,Danışman,,,,Izmir
"<strong content=""3200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.200.000 TL</strong>",19 Kasım 2024,65,75m²,2+1,1,4,3,4,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),50  TL  (aylık),Kiracılı,Hayır,Kat Mülkiyeti,,,Kat Mülkiyeti,,,,,Izmir
"<strong content=""120000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">120.000.000 TL</strong>",19 Kasım 2024,8000,9753m²,6+1,4,2,Müstakil,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Müstakil Parsel,,,Müstakil Parsel,Danışman,,,,Izmir
"<strong content=""23500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">23.500.000 TL</strong>",19 Kasım 2024,250,350m²,6+2,3,3,Komple,0,Sıfır,Yerden Isıtma,,,Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,Tripleks,Izmir
"<strong content=""4250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.250.000 TL</strong>",19 Kasım 2024,80,90m²,2+1,1,4,4,6-10 arası,İkinci El,Jeotermal,,,Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,En Üst Kat,Izmir
"<strong content=""4750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.750.000 TL</strong>",19 Kasım 2024,130,140m²,3+1,2,4,4,6-10 arası,İkinci El,Soba (Doğalgaz),,,Kiracılı,Evet,Kat Mülkiyeti,,Eşyalı (Mobilyalı),Kat Mülkiyeti,,,,Çatı Dubleksi,Izmir
"<strong content=""6750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.750.000 TL</strong>",19 Kasım 2024,125,145m²,3+1,1,8,7,26-30 arası,İkinci El,Jeotermal,,,Mülk Sahibi,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,Ara Kat,Izmir
"<strong content=""15500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">15.500.000 TL</strong>",19 Kasım 2024,210,230m²,5+1,3,3,Müstakil,0,Sıfır,Soba (Doğalgaz),,,Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,Tripleks,Izmir
"<strong content=""4000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.000.000 TL</strong>",19 Kasım 2024,115,125m²,3+1,1,7,2,31-35 arası,İkinci El,Merkezi Sistem,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Arsa Tapulu,,,Arsa Tapulu,,,,,Izmir
"<strong content=""3500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.500.000 TL</strong>",19 Kasım 2024,71,82m²,2+1,1,6,3,31-35 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Arsa Tapulu,,,Arsa Tapulu,,,,,Izmir
"<strong content=""1990000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.990.000 TL</strong>",19 Kasım 2024,55,65m²,1+1,1,10,2,11-15 arası,İkinci El,Kombi (Doğalgaz),12.000  TL  (aylık),850  TL  (aylık),Kiracılı,Evet,Arsa Tapulu,,,Arsa Tapulu,Danışman,,,,Izmir
"<strong content=""7750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.750.000 TL</strong>",19 Kasım 2024,70,80m²,2+1,1,9,3,5,İkinci El,Merkezi Sistem (Isı Payı Ölçer),30.000  TL  (aylık),,Mülk Sahibi,Evet,Müstakil Parsel,,Eşyasız,Müstakil Parsel,Danışman,,,Ara Kat,Izmir
"<strong content=""3750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.750.000 TL</strong>",19 Kasım 2024,115,140m²,3+1,2,2,2,4,,,0  TL  (aylık),150  TL  (aylık),Kiracılı,Evet,,,Eşyasız,,,,,Çatı Dubleksi,Izmir
"<strong content=""3650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.650.000 TL</strong>",19 Kasım 2024,125,144m²,2+1,2,8,Zemin Kat,6-10 arası,İkinci El,Merkezi Sistem,,1.300  TL  (aylık),Kiracılı,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Giriş Kat,Izmir
"<strong content=""2900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.900.000 TL</strong>",19 Kasım 2024,98,110m²,2+1,1,4,4,16-20 arası,İkinci El,Kombi (Doğalgaz),,,Mülk Sahibi,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,,,En Üst Kat,Izmir
"<strong content=""8850000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.850.000 TL</strong>",19 Kasım 2024,200,220m²,4+1,2,10-20 arası,14,26-30 arası,,Merkezi Sistem,0  TL  (aylık),0  TL  (aylık),Kiracılı,Evet,,,Eşyasız,,,,,Ara Kat,Izmir
