Fiyat,İlan Tarihi,Net m²,Brüt m²,Oda Sayısı,Banyo Sayısı,Binadaki Kat Sayısı,Bulunduğu Kat,Bina Yaşı,Yapının Durumu,Isıtma Tipi,Kira Getirisi,Aidat,Kullanım Durumu,Krediye Uygun,Tapu Durumu,Görüntülü Ev Gezintisi,Mobilya Durumu,Tapu Durumu,Kimden,Parsel,Ada,Konut Şekli,Sehir
"<strong content=""12000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">12.000.000 TL</strong>",13 Aralık 2024,120,160m²,2+1,2,20 ve üzeri,Bahçe katı,6-10 arası,İkinci El,Merkezi Sistem,50.000  TL  (aylık),,Kiracılı,Evet,,,,,,,,Dubleks,Istanbul
"<strong content=""28500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">28.500.000 TL</strong>",13 Aralık 2024,110,155m²,3+1,2,10,6,,Sıfır,Yerden Isıtma,,,Boş,Hayır,,,,,,,,Tek Kat,Istanbul
"<strong content=""14800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">14.800.000 TL</strong>",12 Aralık 2024,100,130m²,3+1,2,8,1,3,İkinci El,Kombi (Doğalgaz),,,Kiracılı,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""143000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">143.000.000 TL</strong>",12 Aralık 2024,326,360m²,5+2,6 ve üzeri,10,Çatı Katı,0,Sıfır,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,,,,,Istanbul
"<strong content=""16950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">16.950.000 TL</strong>",12 Aralık 2024,110,140m²,3+1,2,9,7,,Sıfır,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""7500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.500.000 TL</strong>",13 Aralık 2024,,,,,,,,,,,,,Hayır,,,,,,48,586,,Istanbul
"<strong content=""1395000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.395.000 TL</strong>",12 Aralık 2024,70,80m²,1+1,1,6,Bahçe katı,0,Sıfır,Kalorifer (Doğalgaz),,,Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,Bahçe Katı,Istanbul
"<strong content=""12450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">12.450.000 TL</strong>",12 Aralık 2024,155,,,,4,Giriş Katı,31-35 arası,,Kombi (Doğalgaz),60.000  TL  (aylık),100  TL  (aylık),Boş,Evet,,,,,,,,,Istanbul
"<strong content=""5500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.500.000 TL</strong>",12 Aralık 2024,120,147m²,3+1,2,8,2,11-15 arası,,Kombi (Doğalgaz),,,Mülk Sahibi,Evet,,,,,,,,,Istanbul
"<strong content=""59500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">59.500.000 TL</strong>",12 Aralık 2024,200,250m²,4+1,3,10-20 arası,5,,,Merkezi Sistem (Isı Payı Ölçer),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""6750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.750.000 TL</strong>",12 Aralık 2024,250,300m²,4+2,2,2,Bahçe katı,31-35 arası,,Kombi (Doğalgaz),,,Mülk Sahibi,Hayır,,,,,,,,,Istanbul
"<strong content=""5750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.750.000 TL</strong>",12 Aralık 2024,80,105m²,2+1,1,20 ve üzeri,3,11-15 arası,,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""11000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">11.000.000 TL</strong>",13 Aralık 2024,74,86m²,2+1,2,10-20 arası,10,,Yapım Aşamasında,Kombi (Doğalgaz),45.000  TL  (aylık),,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""4590000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.590.000 TL</strong>",12 Aralık 2024,120,135m²,3+1,2,8,4,Between 21-25,,Combi Boiler (Natural Gas),,,Occupied By Tenant,Yes,,,,,,,,,Istanbul
"<strong content=""2180000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.180.000 TL</strong>",12 Aralık 2024,52,65m²,2+1,1,5,Bahçe katı,5,,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""3975000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.975.000 TL</strong>",12 Aralık 2024,57,67m²,1+1,1,5,3,5,,Kombi (Doğalgaz),,3  TL  (aylık),Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""13890000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.890.000 TL</strong>",12 Aralık 2024,140,170m²,3+1,2,20 ve üzeri,16,4,,Merkezi Sistem (Isı Payı Ölçer),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""6000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.000.000 TL</strong>",13 Aralık 2024,30,45m²,1+0 (Stüdyo),1,10-20 arası,11,5,İkinci El,Merkezi Sistem (Isı Payı Ölçer),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""4590000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.590.000 TL</strong>",12 Aralık 2024,120,135m²,3+1,2,8,4,21-25 arası,,Kombi (Doğalgaz),,,Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""6450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.450.000 TL</strong>",12 Aralık 2024,110,135m²,3+1,2,4,2,6-10 arası,İkinci El,Kombi (Doğalgaz),,,Mülk Sahibi,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""2640000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.640.000 TL</strong>",12 Aralık 2024,90,105m²,2+1,1,4,4,26-30 arası,,Kombi (Doğalgaz),,,Kiracılı,Hayır,,,,,,,,,Istanbul
"<strong content=""23850000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">23.850.000 TL</strong>",12 Aralık 2024,110,135m²,3+1,2,10-20 arası,1,4,İkinci El,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""4750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.750.000 TL</strong>",12 Aralık 2024,100,110m²,3+1,2,3,2,11-15 arası,,Kombi (Doğalgaz),,,Mülk Sahibi,Evet,,,,,,,,,Istanbul
"<strong content=""3450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.450.000 TL</strong>",12 Aralık 2024,85,120m²,2+1,1,4,4,21-25 arası,İkinci El,Kombi (Doğalgaz),20.000  TL  (aylık),100  TL  (aylık),Boş,Hayır,,,,,,,,Tek Kat,Istanbul
"<strong content=""226000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">226.000.000 TL</strong>",12 Aralık 2024,640,800m²,4+1,4,9,En Üst Kat,,Sıfır,Yerden Isıtma,,,Boş,Evet,,,,,,,,Dubleks,Istanbul
"<strong content=""4450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.450.000 TL</strong>",12 Aralık 2024,40,50m²,1+1,1,4,3,,Sıfır,Kombi (Doğalgaz),30.000  TL  (aylık),,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""5750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.750.000 TL</strong>",13 Aralık 2024,80,110m²,2+1,1,6,6,26-30 arası,İkinci El,Kombi (Doğalgaz),30.000  TL  (aylık),200  TL  (aylık),Kiracılı,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""14000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">14.000.000 TL</strong>",13 Aralık 2024,,,,,,,,,,,,,Hayır,,,,,,,,,Istanbul
"<strong content=""7100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.100.000 TL</strong>",13 Aralık 2024,124,150m²,2+1,1,20 ve üzeri,20 ve üzeri,6-10 arası,İkinci El,Merkezi Sistem,50.000  TL  (aylık),,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""1685000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.685.000 TL</strong>",12 Aralık 2024,85,95m²,2+1,1,5,2,31-35 arası,İkinci El,Kombi (Doğalgaz),13.000  TL  (aylık),200  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Ara Kat,Istanbul
"<strong content=""1600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.600.000 TL</strong>",12 Aralık 2024,65,75m²,2+1,1,4,Bahçe katı,31-35 arası,İkinci El,Kombi (Doğalgaz),11.000  TL  (aylık),,Kiracılı,Evet,,,,,,,,Bahçe Katı,Istanbul
"<strong content=""4800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.800.000 TL</strong>",12 Aralık 2024,,,,,,Giriş Katı,40 ve üzeri,,,,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""2200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.200.000 TL</strong>",12 Aralık 2024,60,65m²,1+1,1,4,Giriş Katı,36-40 arası,İkinci El,Kombi (Doğalgaz),,,Boş,Evet,,,,,,84,1900,Tek Kat,Istanbul
"<strong content=""1725000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.725.000 TL</strong>",12 Aralık 2024,70,78m²,2+1,1,5,Giriş Katı,21-25 arası,,,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Hayır,Hisseli Tapu,,Eşyasız,Hisseli Tapu,,,,,Istanbul
"<strong content=""26500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">26.500.000 TL</strong>",12 Aralık 2024,250,300m²,5+2,3,4,,16-20 arası,,Kombi (Doğalgaz),,,Mülk Sahibi,Evet,,,,,,,,Fourlex,Istanbul
"<strong content=""23750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">23.750.000 TL</strong>",12 Aralık 2024,105,140m²,3+1,2,10-20 arası,13,,Sıfır,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""9500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.500.000 TL</strong>",12 Aralık 2024,160,220m²,2+1,2,4,3,26-30 arası,,Kombi (Doğalgaz),40.000  TL  (aylık),,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""23000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">23.000.000 TL</strong>",12 Aralık 2024,85,125m²,3+1,1,9,3,,Sıfır,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""21000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">21.000.000 TL</strong>",12 Aralık 2024,132,165m²,3+1,1,9,8,31-35 arası,İkinci El,Merkezi Sistem,,,Kiracılı,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""8500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.500.000 TL</strong>",12 Aralık 2024,110,140m²,3+1,1,10-20 arası,3,26-30 arası,İkinci El,Merkezi Sistem,,,Kiracılı,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""41000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">41.000.000 TL</strong>",12 Aralık 2024,143,200m²,4+1,2,10-20 arası,11,5,İkinci El,Merkezi Sistem (Isı Payı Ölçer),,,Mülk Sahibi,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""9500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.500.000 TL</strong>",12 Aralık 2024,95,120m²,2+1,2,3,Müstakil,31-35 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Arsa Tapulu,,,Arsa Tapulu,,,,,Istanbul
"<strong content=""25000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">25.000.000 TL</strong>",12 Aralık 2024,140,180m²,4+1,2,6,Çatı Katı,,Sıfır,Yerden Isıtma,,,Boş,Evet,,,,,,,,Çatı Dubleksi,Istanbul
"<strong content=""24500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">24.500.000 TL</strong>",12 Aralık 2024,200,250m²,3+2,3,7,7,5,İkinci El,Kombi (Doğalgaz),100.000  TL  (aylık),,Kiracılı,Evet,,,,,,,,Çatı Dubleksi,Istanbul
"<strong content=""5800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.800.000 TL</strong>",12 Aralık 2024,60,155m²,2+1,1,9,Ara Kat,,,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""3990000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.990.000 TL</strong>",12 Aralık 2024,200,210m²,4+1,2,4,3,21-25 arası,İkinci El,Kombi (Doğalgaz),50.000  TL  (aylık),200  TL  (aylık),Mülk Sahibi,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""5500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.500.000 TL</strong>",12 Aralık 2024,210,260m²,5+2,2,4,4,16-20 arası,İkinci El,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Çatı Dubleksi,Istanbul
"<strong content=""3200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.200.000 TL</strong>",12 Aralık 2024,72,90m²,2+1,1,10,8,,Sıfır,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""24000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">24.000.000 TL</strong>",12 Aralık 2024,125,135m²,2+1,2,5,1,6-10 arası,İkinci El,Fancoil,,21.180  TL  (aylık),Kiracılı,Evet,,,,,,,,Ara Dubleks,Istanbul
"<strong content=""29500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">29.500.000 TL</strong>",12 Aralık 2024,300,350m²,5+2,3,3,2,26-30 arası,,Kombi (Doğalgaz),,,Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""9200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.200.000 TL</strong>",12 Aralık 2024,100,125m²,3+1,1,6,6,11-15 arası,,Merkezi Sistem (Isı Payı Ölçer),,,Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""3900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.900.000 TL</strong>",12 Aralık 2024,55,80m²,1+1,1,9,9,5,,Central System (Heat Share Meter),,,Occupied By Property Owner,Yes,,,,,,,,,Istanbul
"<strong content=""13900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.900.000 TL</strong>",12 Aralık 2024,105,120m²,3+1,2,4,4,40+,Second Hand,Central System (Heat Share Meter),,,Occupied By Property Owner,Yes,,,,,,,,Tek Kat,Istanbul
"<strong content=""3950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.950.000 TL</strong>",12 Aralık 2024,140,145m²,3+1,2,8,2,26-30 arası,İkinci El,Kombi (Doğalgaz),20.000  TL  (aylık),300  TL  (aylık),Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""5500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.500.000 TL</strong>",12 Aralık 2024,150,165m²,4+1,2,4,4,,Sıfır,Kombi (Doğalgaz),40.000  TL  (aylık),150  TL  (aylık),Boş,Evet,,,,,,,,Dubleks,Istanbul
"<strong content=""2500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.500.000 TL</strong>",12 Aralık 2024,88,98m²,3+1,2,3,Bahçe katı,31-35 arası,,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""13250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.250.000 TL</strong>",12 Aralık 2024,270,300m²,6+2,3,4,3,11-15 arası,,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""5900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.900.000 TL</strong>",12 Aralık 2024,90,125m²,3+1,1,7,Bahçe katı,26-30 arası,İkinci El,Merkezi Sistem (Isı Payı Ölçer),,,Kiracılı,Evet,,,,,,63,1313,Bahçe Katı,Istanbul
"<strong content=""2380000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.380.000 TL</strong>",12 Aralık 2024,90,110m²,2+1,2,4,Bahçe katı,16-20 arası,,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""7000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.000.000 TL</strong>",12 Aralık 2024,120,148m²,3+1,2,3,,,Sıfır,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Bahçe Dubleksi,Istanbul
"<strong content=""1100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.100.000 TL</strong>",12 Aralık 2024,60,70m²,1+1,1,4,Bahçe katı,31-35 arası,İkinci El,Klima,12.000  TL  (aylık),,Mülk Sahibi,Hayır,,,,,,,,Bahçe Katı,Istanbul
"<strong content=""3650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.650.000 TL</strong>",12 Aralık 2024,100,120m²,2+1,1,5,2,0,Sıfır,Kombi (Doğalgaz),20.000  TL  (aylık),200  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Ara Kat,Istanbul
"<strong content=""7250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.250.000 TL</strong>",12 Aralık 2024,83,100m²,2+1,2,5,Yüksek Giriş,4,,Kombi (Doğalgaz),,,Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""3850000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.850.000 TL</strong>",11 Aralık 2024,120,128m²,3+1,1,9,4,31-35 arası,,,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Ara Kat,Istanbul
"<strong content=""14000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">14.000.000 TL</strong>",13 Aralık 2024,920,950m²,,,5,,21-25 arası,İkinci El,Kombi (Doğalgaz),,,Kiracılı,Hayır,,,,,,,,,Istanbul
"<strong content=""10500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.500.000 TL</strong>",12 Aralık 2024,110,125m²,4+1,2,6,5,26-30 arası,,Merkezi Sistem,,,,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""4650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.650.000 TL</strong>",12 Aralık 2024,120,130m²,3+1,1,6,3,11-15 arası,,Kombi (Doğalgaz),,100  TL  (aylık),Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""9250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.250.000 TL</strong>",12 Aralık 2024,62,80m²,2+1,1,10,4,,Sıfır,Yerden Isıtma,,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""1800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.800.000 TL</strong>",12 Aralık 2024,75,85m²,2+1,1,4,,26-30 arası,İkinci El,Kombi (Doğalgaz),15.000  TL  (aylık),,Kiracılı,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""9100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.100.000 TL</strong>",12 Aralık 2024,90,125m²,2+1,1,10-20 arası,13,5,,Merkezi Sistem (Isı Payı Ölçer),,2  TL  (aylık),Mülk Sahibi,Evet,,,,,,,,,Istanbul
"<strong content=""9300000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.300.000 TL</strong>",12 Aralık 2024,75,108m²,2+1,1,10-20 arası,2,1,,Merkezi Sistem (Isı Payı Ölçer),,,Mülk Sahibi,Hayır,,,,,,,,,Istanbul
"<strong content=""88300000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">88.300.000 TL</strong>",11 Aralık 2024,500,550m²,5+2,5,4,,11-15 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),,Evet,,,Eşyasız,,,,,,Istanbul
"<strong content=""2600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.600.000 TL</strong>",12 Aralık 2024,80,85m²,2+1,1,2,Ara Kat,11-15 arası,İkinci El,Kombi (Doğalgaz),20.000  TL  (aylık),100  TL  (aylık),Kiracılı,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""27850000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">27.850.000 TL</strong>",11 Aralık 2024,170,200m²,4+1,2,10-20 arası,3,11-15 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,,,,,Istanbul
"<strong content=""21500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">21.500.000 TL</strong>",12 Aralık 2024,175,250m²,,,3,,40 ve üzeri,İkinci El,Kombi (Doğalgaz),,,Mülk Sahibi,Hayır,,,,,,,,,Istanbul
"<strong content=""3150000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.150.000 TL</strong>",12 Aralık 2024,70,85m²,2+1,1,4,4,1,Sıfır,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""146500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">146.500.000 TL</strong>",12 Aralık 2024,,,,,,,,,,,,,Hayır,,,,,,133,1192,,Istanbul
"<strong content=""17900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">17.900.000 TL</strong>",12 Aralık 2024,190,223m²,4+1,1,9,7,11-15 arası,,Kombi (Doğalgaz),,1  TL  (aylık),Boş,Evet,,,,,,,,,Istanbul
"<strong content=""8100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.100.000 TL</strong>",12 Aralık 2024,118,132m²,3+1,1,7,3,26-30 arası,,Merkezi Sistem,,1  TL  (aylık),Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""9800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.800.000 TL</strong>",12 Aralık 2024,120,138m²,3+1,1,10,5,31-35 arası,,Merkezi Sistem,,1  TL  (aylık),Mülk Sahibi,Evet,,,,,,,,,Istanbul
"<strong content=""2870000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.870.000 TL</strong>",12 Aralık 2024,70,85m²,2+1,1,4,1,6-10 arası,İkinci El,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""5500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.500.000 TL</strong>",12 Aralık 2024,140,170m²,3+2,2,5,4,5,,Kombi (Doğalgaz),,,Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""10500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.500.000 TL</strong>",12 Aralık 2024,145,160m²,3+1,2,6,3,5,,Kombi (Doğalgaz),,250  TL  (aylık),Boş,Evet,,,,,,,,,Istanbul
"<strong content=""3750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.750.000 TL</strong>",12 Aralık 2024,80,90m²,2+1,1,3,3,26-30 arası,,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""4500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.500.000 TL</strong>",12 Aralık 2024,60,75m²,2+1,1,5,Garden Floor,Between 26-30,,Combi Boiler (Natural Gas),,,Occupied By Tenant,Yes,,,,,,,,,Istanbul
"<strong content=""4900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.900.000 TL</strong>",12 Aralık 2024,82,97m²,3+1,2,5,1,11-15 arası,,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""2200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.200.000 TL</strong>",12 Aralık 2024,65,75m²,2+1,1,5,Giriş Katı,5,,Kombi (Doğalgaz),,,Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""9690000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.690.000 TL</strong>",12 Aralık 2024,65,80m²,2+1,1,4,3,,,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""13600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.600.000 TL</strong>",13 Aralık 2024,71,96m²,2+1,2,10-20 arası,4,3,Sıfır,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""2300000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.300.000 TL</strong>",12 Aralık 2024,65,85m²,2+1,1,5,Giriş Katı,5,,Kombi (Doğalgaz),,,Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""1685000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.685.000 TL</strong>",12 Aralık 2024,85,95m²,2+1,1,5,2,26-30 arası,İkinci El,Kombi (Doğalgaz),13.000  TL  (aylık),200  TL  (aylık),Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""22650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">22.650.000 TL</strong>",11 Aralık 2024,100,130m²,3+1,2,10-20 arası,2,6-10 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,,,,,,,Istanbul
"<strong content=""13250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.250.000 TL</strong>",12 Aralık 2024,72,100m²,2+1,1,10-20 arası,6,5,İkinci El,Merkezi Sistem (Isı Payı Ölçer),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""10500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.500.000 TL</strong>",12 Aralık 2024,120,130m²,2+1,1,4,1,26-30 arası,İkinci El,Merkezi Sistem (Isı Payı Ölçer),45.000  TL  (aylık),,Kiracılı,Evet,,,,,,,,Ara Dubleks,Istanbul
"<strong content=""8650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.650.000 TL</strong>",12 Aralık 2024,110,140m²,3+1,1,7,6,31-35 arası,,Merkezi Sistem,,,Mülk Sahibi,Evet,,,,,,,,,Istanbul
"<strong content=""8750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.750.000 TL</strong>",12 Aralık 2024,70,85m²,2+1,2,6,5,,,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""60000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">60.000.000 TL</strong>",11 Aralık 2024,,,,,,,,,,,,,Evet,,,,,,187,2344,,Istanbul
"<strong content=""24500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">24.500.000 TL</strong>",11 Aralık 2024,180,240m²,5+2,3,10-20 arası,13,0,Sıfır,Merkezi Sistem (Isı Payı Ölçer),,1.250  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,45,1334,Çatı Dubleksi,Istanbul
